Serial No.,Date,Time,Device Name,bat,leaf_moisture,leaf_temperature,rssi,snr,spreading_factor
280,25/09/2024,22:49:48,Leaf Moisture Sensor 9,3.37,59.5,22.1,-59,13.8,7
281,25/09/2024,22:29:48,Leaf Moisture Sensor 9,3.37,60,22.2,-61,13.2,7
282,25/09/2024,22:09:48,Leaf Moisture Sensor 9,3.37,60.1,22.2,-59,13.5,7
283,25/09/2024,21:49:49,Leaf Moisture Sensor 9,3.37,60.1,22.3,-42,13.8,7
284,25/09/2024,21:29:49,Leaf Moisture Sensor 9,3.37,60.7,22.3,-42,13.5,7
285,25/09/2024,21:09:49,Leaf Moisture Sensor 9,3.37,60.7,22.4,-42,13.8,7
286,25/09/2024,20:49:50,Leaf Moisture Sensor 9,3.37,61,22.6,-43,14.2,7
287,25/09/2024,20:29:50,Leaf Moisture Sensor 9,3.37,61.1,22.8,-42,13.5,7
288,25/09/2024,20:09:50,Leaf Moisture Sensor 9,3.37,61.4,23,-43,13.5,7
289,25/09/2024,19:49:50,Leaf Moisture Sensor 9,3.37,61.4,23.2,-60,14,7
290,25/09/2024,18:49:51,Leaf Moisture Sensor 9,3.37,62.1,23.9,-27,13.8,7
291,25/09/2024,17:09:53,Leaf Moisture Sensor 9,3.37,63.6,25.9,-45,13.5,7
292,25/09/2024,16:49:53,Leaf Moisture Sensor 9,3.37,64.3,26.3,-27,13.8,7
293,25/09/2024,16:29:54,Leaf Moisture Sensor 9,3.37,65.1,25.2,-28,13.5,7
294,25/09/2024,16:09:54,Leaf Moisture Sensor 9,3.37,66.2,24.8,-28,11.5,7
295,25/09/2024,15:29:55,Leaf Moisture Sensor 9,3.37,70.9,25.1,-28,14.5,7
296,25/09/2024,15:09:55,Leaf Moisture Sensor 9,3.37,77.3,24.6,-28,13.8,7
297,25/09/2024,14:49:55,Leaf Moisture Sensor 9,3.37,61,24.8,-28,14.2,7
298,25/09/2024,14:29:56,Leaf Moisture Sensor 9,3.37,54.9,30.7,-45,13.2,7
299,25/09/2024,14:09:56,Leaf Moisture Sensor 9,3.37,55.6,29.8,-28,14,7
300,25/09/2024,13:49:56,Leaf Moisture Sensor 9,3.37,55.1,26.9,-28,14,7
301,25/09/2024,13:29:57,Leaf Moisture Sensor 9,3.37,54.1,29.7,-28,14,7
302,25/09/2024,13:09:57,Leaf Moisture Sensor 9,3.37,54.2,31.2,-28,10.2,7
303,25/09/2024,12:49:57,Leaf Moisture Sensor 9,3.37,54.8,32,-46,13.5,7
304,25/09/2024,12:29:57,Leaf Moisture Sensor 9,3.37,55.3,31.4,-28,13.8,7
305,25/09/2024,12:09:58,Leaf Moisture Sensor 9,3.37,54.7,29.6,-28,13.8,7
306,25/09/2024,11:49:58,Leaf Moisture Sensor 9,3.37,55.8,30.5,-46,13.5,7
307,25/09/2024,11:29:58,Leaf Moisture Sensor 9,3.37,55.7,28.8,-28,14,7
308,25/09/2024,11:09:59,Leaf Moisture Sensor 9,3.37,55.8,30.1,-28,14,7
309,25/09/2024,10:49:59,Leaf Moisture Sensor 9,3.37,56.9,30.4,-28,13.5,7
310,25/09/2024,10:29:59,Leaf Moisture Sensor 9,3.37,56.9,29,-28,13.5,7
311,25/09/2024,10:10:00,Leaf Moisture Sensor 9,3.37,57.5,29.1,-45,14,7
312,25/09/2024,09:50:00,Leaf Moisture Sensor 9,3.37,57.5,28,-28,14,7
313,25/09/2024,09:30:00,Leaf Moisture Sensor 9,3.37,58.5,27.9,-45,14.2,7
314,25/09/2024,09:10:01,Leaf Moisture Sensor 9,3.37,59.2,27.9,-45,14.5,7
315,25/09/2024,08:50:01,Leaf Moisture Sensor 9,3.37,60.4,26.8,-45,13.8,7
316,25/09/2024,08:30:01,Leaf Moisture Sensor 9,3.37,61,25.8,-28,13.5,7
317,25/09/2024,08:10:02,Leaf Moisture Sensor 9,3.37,61.5,24.9,-28,13.5,7
318,25/09/2024,07:50:02,Leaf Moisture Sensor 9,3.37,62.1,24.3,-28,10,7
319,25/09/2024,07:30:02,Leaf Moisture Sensor 9,3.37,62.1,23.4,-45,14,7
320,25/09/2024,07:10:03,Leaf Moisture Sensor 9,3.37,62.7,23.3,-28,13.8,7
321,25/09/2024,06:50:03,Leaf Moisture Sensor 9,3.37,62.7,22.9,-28,13.8,7
322,25/09/2024,06:30:03,Leaf Moisture Sensor 9,3.37,62.6,22.6,-45,13.5,7
323,25/09/2024,06:10:04,Leaf Moisture Sensor 9,3.37,62.7,22.6,-27,13.2,7
324,25/09/2024,05:50:04,Leaf Moisture Sensor 9,3.37,62.7,22.6,-45,13.5,7
325,25/09/2024,05:30:04,Leaf Moisture Sensor 9,3.37,62.7,22.6,-28,10.2,7
326,25/09/2024,05:10:04,Leaf Moisture Sensor 9,3.37,62.8,22.7,-27,10.2,7
327,25/09/2024,04:50:05,Leaf Moisture Sensor 9,3.37,62.7,22.9,-28,13.8,7
328,25/09/2024,04:30:05,Leaf Moisture Sensor 9,3.37,63.3,23,-27,13.2,7
329,25/09/2024,04:10:05,Leaf Moisture Sensor 9,3.37,63.3,22.7,-45,14.5,7
330,25/09/2024,03:50:06,Leaf Moisture Sensor 9,3.37,63.3,22.7,-44,13.8,7
331,25/09/2024,03:30:06,Leaf Moisture Sensor 9,3.37,63.3,22.7,-27,13.8,7
332,25/09/2024,03:10:06,Leaf Moisture Sensor 9,3.37,63.3,22.7,-45,14,7
333,25/09/2024,02:50:07,Leaf Moisture Sensor 9,3.37,63.5,22.8,-27,13.5,7
334,25/09/2024,02:30:07,Leaf Moisture Sensor 9,3.37,64,22.8,-27,14.2,7
335,25/09/2024,02:10:07,Leaf Moisture Sensor 9,3.37,64,22.8,-45,14.5,7
336,25/09/2024,01:50:08,Leaf Moisture Sensor 9,3.37,64,23.1,-28,14.2,7
337,25/09/2024,01:30:08,Leaf Moisture Sensor 9,3.37,64,23.2,-44,13.5,7
338,25/09/2024,01:10:08,Leaf Moisture Sensor 9,3.37,64.2,23.3,-45,13.8,7
339,25/09/2024,00:50:09,Leaf Moisture Sensor 9,3.37,64.7,23.2,-28,13.5,7
340,25/09/2024,00:30:09,Leaf Moisture Sensor 9,3.37,64.7,23.3,-45,13.5,7
341,25/09/2024,00:10:09,Leaf Moisture Sensor 9,3.37,64.7,23.3,-27,13.5,7
342,24/09/2024,23:50:10,Leaf Moisture Sensor 9,3.37,65.2,23.5,-27,13.5,7
343,24/09/2024,23:30:10,Leaf Moisture Sensor 9,3.37,65.4,23.5,-45,13.5,7
344,24/09/2024,23:10:10,Leaf Moisture Sensor 9,3.37,65.4,23.6,-28,14,7
345,24/09/2024,22:50:11,Leaf Moisture Sensor 9,3.37,66,23.5,-45,13.2,7
346,24/09/2024,22:30:11,Leaf Moisture Sensor 9,3.37,66.1,23.5,-45,14,7
347,24/09/2024,22:10:11,Leaf Moisture Sensor 9,3.37,66.1,23.6,-28,13.5,7
348,24/09/2024,21:50:12,Leaf Moisture Sensor 9,3.37,66.9,23.8,-45,13.5,7
349,24/09/2024,21:30:12,Leaf Moisture Sensor 9,3.37,66.9,23.7,-28,14,7
350,24/09/2024,21:10:12,Leaf Moisture Sensor 9,3.37,67.6,23.8,-28,13.8,7
351,24/09/2024,20:50:12,Leaf Moisture Sensor 9,3.37,67.9,23.8,-28,14.2,7
352,24/09/2024,20:30:13,Leaf Moisture Sensor 9,3.37,68.3,23.7,-28,13.5,7
353,24/09/2024,20:10:13,Leaf Moisture Sensor 9,3.37,69,23.9,-28,14.2,7
354,24/09/2024,19:50:13,Leaf Moisture Sensor 9,3.37,69.9,24,-45,13.8,7
355,24/09/2024,19:30:14,Leaf Moisture Sensor 9,3.37,70.6,23.7,-45,13.2,7
356,24/09/2024,19:10:14,Leaf Moisture Sensor 9,3.37,71,23.7,-45,14.2,7
357,24/09/2024,18:50:14,Leaf Moisture Sensor 9,3.37,67.6,24.8,-28,14.2,7
358,24/09/2024,18:30:15,Leaf Moisture Sensor 9,3.37,68.3,25.8,-28,10.8,7
359,24/09/2024,18:10:15,Leaf Moisture Sensor 9,3.37,68.6,26.1,-45,14.5,7
360,24/09/2024,17:50:15,Leaf Moisture Sensor 9,3.37,69.6,26.7,-28,13.8,7
361,24/09/2024,17:30:16,Leaf Moisture Sensor 9,3.37,70.9,27.1,-45,14.5,7
362,24/09/2024,17:10:16,Leaf Moisture Sensor 9,3.37,72.5,27.2,-45,13.5,7
363,24/09/2024,16:50:16,Leaf Moisture Sensor 9,3.37,74.9,26.7,-46,13.8,7
364,24/09/2024,16:30:17,Leaf Moisture Sensor 9,3.37,82,26,-46,13.8,7
365,24/09/2024,16:10:17,Leaf Moisture Sensor 9,3.37,75.6,24.8,-28,13.8,7
366,24/09/2024,15:50:17,Leaf Moisture Sensor 9,3.37,51,30.4,-28,11.5,7
367,24/09/2024,15:30:18,Leaf Moisture Sensor 9,3.37,50.2,35.3,-28,14.5,7
368,24/09/2024,15:10:18,Leaf Moisture Sensor 9,3.37,50.2,36.4,-28,13.8,7
369,24/09/2024,14:50:18,Leaf Moisture Sensor 9,3.37,50,36.3,-28,13.8,7
370,24/09/2024,14:30:19,Leaf Moisture Sensor 9,3.37,50.2,35.3,-45,13.2,7
371,24/09/2024,14:10:19,Leaf Moisture Sensor 9,3.37,49.5,33.4,-28,14,7
372,24/09/2024,13:50:19,Leaf Moisture Sensor 9,3.37,49.7,37.2,-45,14.2,7
373,24/09/2024,13:30:19,Leaf Moisture Sensor 9,3.37,49.6,35.6,-28,14,7
374,24/09/2024,13:10:20,Leaf Moisture Sensor 9,3.37,50.3,36.9,-27,13.5,7
375,24/09/2024,12:50:20,Leaf Moisture Sensor 9,3.37,50.8,37,-46,14,7
376,24/09/2024,12:30:20,Leaf Moisture Sensor 9,3.37,51.3,37.3,-28,14,7
377,24/09/2024,12:10:21,Leaf Moisture Sensor 9,3.37,50.6,33.9,-45,13.5,7
378,24/09/2024,11:50:21,Leaf Moisture Sensor 9,3.37,50.1,32.4,-46,14,7
379,24/09/2024,11:30:21,Leaf Moisture Sensor 9,3.37,50.7,34.1,-28,14,7
380,24/09/2024,11:10:22,Leaf Moisture Sensor 9,3.37,50.6,32.8,-28,14.2,7
381,24/09/2024,10:50:22,Leaf Moisture Sensor 9,3.37,50.8,32.2,-28,14.2,7
382,24/09/2024,10:30:22,Leaf Moisture Sensor 9,3.37,52.2,33.6,-28,11.5,7
383,24/09/2024,10:10:23,Leaf Moisture Sensor 9,3.37,52.6,32.3,-28,14,7
384,24/09/2024,09:50:23,Leaf Moisture Sensor 9,3.37,53.9,32.2,-28,14.2,7
385,24/09/2024,09:30:23,Leaf Moisture Sensor 9,3.37,57.1,32,-28,14.2,7
386,24/09/2024,09:10:24,Leaf Moisture Sensor 9,3.37,59.3,29.4,-45,14.2,7
387,24/09/2024,08:50:24,Leaf Moisture Sensor 9,3.37,60.5,27.9,-28,14,7
388,24/09/2024,08:30:24,Leaf Moisture Sensor 9,3.37,62.3,27.6,-28,14,7
389,24/09/2024,08:10:25,Leaf Moisture Sensor 9,3.37,62.2,25.3,-28,10.2,7
390,24/09/2024,07:50:25,Leaf Moisture Sensor 9,3.37,62.8,24.4,-28,11.5,7
391,24/09/2024,07:30:25,Leaf Moisture Sensor 9,3.37,62.8,23.9,-28,13.8,7
392,24/09/2024,07:10:26,Leaf Moisture Sensor 9,3.37,63.2,23.8,-28,13.8,7
393,24/09/2024,06:50:26,Leaf Moisture Sensor 9,3.37,63.4,23.5,-45,13.2,7
394,24/09/2024,06:30:26,Leaf Moisture Sensor 9,3.37,63.4,23.1,-46,13.8,7
395,24/09/2024,06:10:26,Leaf Moisture Sensor 9,3.37,63.4,23.2,-28,13.5,7
396,24/09/2024,05:50:27,Leaf Moisture Sensor 9,3.37,63.4,23.3,-28,14,7
397,24/09/2024,05:30:27,Leaf Moisture Sensor 9,3.37,63.3,23.3,-28,14.2,7
398,24/09/2024,05:10:27,Leaf Moisture Sensor 9,3.37,63.4,23.4,-28,13.5,7
399,24/09/2024,04:50:28,Leaf Moisture Sensor 9,3.37,63.4,23.4,-29,13.5,7
400,24/09/2024,04:30:28,Leaf Moisture Sensor 9,3.37,63.4,23.4,-28,14,7
401,24/09/2024,04:10:28,Leaf Moisture Sensor 9,3.37,63.4,23.4,-28,14,7
402,24/09/2024,03:50:29,Leaf Moisture Sensor 9,3.37,63.4,23.5,-45,13.2,7
403,24/09/2024,03:30:29,Leaf Moisture Sensor 9,3.37,63.3,23.4,-45,14.2,7
404,24/09/2024,03:10:29,Leaf Moisture Sensor 9,3.37,62.8,23.4,-28,14.5,7
405,24/09/2024,02:50:30,Leaf Moisture Sensor 9,3.37,62.7,23.6,-28,11.5,7
406,24/09/2024,02:30:30,Leaf Moisture Sensor 9,3.37,62.7,23.7,-28,10,7
407,24/09/2024,02:10:30,Leaf Moisture Sensor 9,3.37,62.7,23.7,-45,13.8,7
408,24/09/2024,01:50:31,Leaf Moisture Sensor 9,3.37,62.7,23.7,-28,13.5,7
409,24/09/2024,01:30:31,Leaf Moisture Sensor 9,3.37,62.7,23.6,-28,14.5,7
410,24/09/2024,01:10:31,Leaf Moisture Sensor 9,3.37,62.3,24.1,-46,13.5,7
411,24/09/2024,00:50:32,Leaf Moisture Sensor 9,3.37,62.2,24.3,-27,13.2,7
412,24/09/2024,00:30:32,Leaf Moisture Sensor 9,3.37,62.1,24.3,-45,14,7
413,24/09/2024,00:10:32,Leaf Moisture Sensor 9,3.37,62.1,24.2,-28,14,7
414,23/09/2024,23:50:33,Leaf Moisture Sensor 9,3.37,62.1,24.2,-28,14.2,7
415,23/09/2024,23:30:33,Leaf Moisture Sensor 9,3.37,61.5,24.6,-28,13.8,7
416,23/09/2024,23:10:33,Leaf Moisture Sensor 9,3.37,61.5,24.7,-28,14.2,7
417,23/09/2024,22:50:33,Leaf Moisture Sensor 9,3.37,61.5,24.8,-45,13.8,7
418,23/09/2024,22:30:34,Leaf Moisture Sensor 9,3.37,62.1,25,-45,14,7
419,23/09/2024,22:10:34,Leaf Moisture Sensor 9,3.37,62,24.8,-45,13.8,7
420,23/09/2024,21:50:34,Leaf Moisture Sensor 9,3.37,61.5,24.6,-28,14.2,7
421,23/09/2024,21:30:35,Leaf Moisture Sensor 9,3.37,61.5,24.7,-28,14.2,7
422,23/09/2024,21:10:35,Leaf Moisture Sensor 9,3.37,60.9,24.9,-28,11,7
423,23/09/2024,20:50:35,Leaf Moisture Sensor 9,3.37,60.9,25.3,-45,14.5,7
424,23/09/2024,20:30:36,Leaf Moisture Sensor 9,3.37,60.9,25.2,-28,13.8,7
425,23/09/2024,20:10:36,Leaf Moisture Sensor 9,3.37,60.3,25.5,-28,14.2,7
426,23/09/2024,19:50:36,Leaf Moisture Sensor 9,3.37,59.7,25.4,-45,14.2,7
427,23/09/2024,19:30:37,Leaf Moisture Sensor 9,3.37,59.1,25.9,-28,13.5,7
428,23/09/2024,19:10:37,Leaf Moisture Sensor 9,3.37,59.1,26.1,-28,13.2,7
429,23/09/2024,18:50:37,Leaf Moisture Sensor 9,3.37,58.5,26.4,-28,13.8,7
430,23/09/2024,18:30:38,Leaf Moisture Sensor 9,3.37,58.1,27,-28,13.2,7
431,23/09/2024,18:10:38,Leaf Moisture Sensor 9,3.37,58,27.6,-45,14.2,7
432,23/09/2024,17:50:38,Leaf Moisture Sensor 9,3.37,57.5,28.4,-28,14,7
433,23/09/2024,17:30:39,Leaf Moisture Sensor 9,3.37,56.9,29.4,-45,13.5,7
434,23/09/2024,17:10:39,Leaf Moisture Sensor 9,3.37,56.4,30.7,-45,13.8,7
435,23/09/2024,16:50:39,Leaf Moisture Sensor 9,3.37,55.5,31.3,-45,14.2,7
436,23/09/2024,16:10:40,Leaf Moisture Sensor 9,3.37,54.7,30.8,-28,13.8,7
437,23/09/2024,15:50:40,Leaf Moisture Sensor 9,3.37,53.8,32.1,-28,11.2,7
438,23/09/2024,15:30:40,Leaf Moisture Sensor 9,3.37,53.1,32.5,-45,13.2,7
439,23/09/2024,15:10:41,Leaf Moisture Sensor 9,3.37,52.8,35.5,-27,13.8,7
440,23/09/2024,14:50:41,Leaf Moisture Sensor 9,3.37,52.4,36.2,-28,14.2,7
441,23/09/2024,14:30:41,Leaf Moisture Sensor 9,3.37,52.3,35,-45,13.2,7
442,23/09/2024,14:10:42,Leaf Moisture Sensor 9,3.37,52.9,37.9,-45,13.2,7
443,23/09/2024,13:50:42,Leaf Moisture Sensor 9,3.37,53.3,35.7,-28,13.8,7
444,23/09/2024,13:30:42,Leaf Moisture Sensor 9,3.37,53.9,35.1,-28,11.2,7
445,23/09/2024,13:10:43,Leaf Moisture Sensor 9,3.37,53.2,31.9,-28,13.2,7
446,23/09/2024,12:50:43,Leaf Moisture Sensor 9,3.37,52.6,31.7,-28,13.8,7
447,23/09/2024,12:30:43,Leaf Moisture Sensor 9,3.37,53.3,34.5,-27,13.5,7
448,23/09/2024,12:10:44,Leaf Moisture Sensor 9,3.37,53.2,32.4,-28,14,7
449,23/09/2024,11:50:44,Leaf Moisture Sensor 9,3.37,53.1,31.4,-45,14,7
450,23/09/2024,11:30:44,Leaf Moisture Sensor 9,3.37,53.3,32.1,-27,13.2,7
451,23/09/2024,11:10:45,Leaf Moisture Sensor 9,3.37,54.3,33,-28,14.2,7
452,23/09/2024,10:50:45,Leaf Moisture Sensor 9,3.37,55.8,32.2,-28,14.2,7
453,23/09/2024,10:30:45,Leaf Moisture Sensor 9,3.37,57,31.5,-28,14,7
454,23/09/2024,10:10:46,Leaf Moisture Sensor 9,3.37,60,30.7,-46,13.5,7
455,23/09/2024,09:50:46,Leaf Moisture Sensor 9,3.37,59.9,27.5,-28,14,7
456,23/09/2024,09:30:46,Leaf Moisture Sensor 9,3.37,60.4,26.4,-45,13.2,7
457,23/09/2024,09:10:47,Leaf Moisture Sensor 9,3.37,61,26.1,-46,13.8,7
458,23/09/2024,08:50:47,Leaf Moisture Sensor 9,3.37,62.2,25.9,-45,14,7
459,23/09/2024,08:30:47,Leaf Moisture Sensor 9,3.37,62.8,24.5,-28,13.8,7
460,23/09/2024,08:10:47,Leaf Moisture Sensor 9,3.37,62.8,24,-28,13.8,7
461,23/09/2024,07:50:48,Leaf Moisture Sensor 9,3.37,63.4,23.7,-28,10.8,7
462,23/09/2024,07:30:48,Leaf Moisture Sensor 9,3.37,63.4,23.3,-28,13.5,7
463,23/09/2024,07:10:48,Leaf Moisture Sensor 9,3.37,64,23.1,-28,13.8,7
464,23/09/2024,06:50:49,Leaf Moisture Sensor 9,3.37,64,22.8,-45,14,7
465,23/09/2024,06:30:49,Leaf Moisture Sensor 9,3.37,64,22.5,-45,13.2,7
466,23/09/2024,06:10:49,Leaf Moisture Sensor 9,3.37,64,22.4,-28,13.8,7
467,23/09/2024,05:50:50,Leaf Moisture Sensor 9,3.37,64,22.6,-28,14.2,7
468,23/09/2024,05:30:50,Leaf Moisture Sensor 9,3.37,64,22.8,-28,11.2,7
469,23/09/2024,05:10:50,Leaf Moisture Sensor 9,3.37,64,22.7,-28,10,7
470,23/09/2024,04:50:51,Leaf Moisture Sensor 9,3.37,64.2,22.7,-45,13.8,7
471,23/09/2024,04:30:51,Leaf Moisture Sensor 9,3.37,64,22.6,-28,13.5,7
472,23/09/2024,04:10:51,Leaf Moisture Sensor 9,3.37,64,22.7,-28,14.2,7
473,23/09/2024,03:50:52,Leaf Moisture Sensor 9,3.37,64.5,23,-45,14.2,7
474,23/09/2024,03:30:52,Leaf Moisture Sensor 9,3.37,64.7,23,-45,14,7
475,23/09/2024,03:10:52,Leaf Moisture Sensor 9,3.37,64.7,22.8,-45,14.5,7
476,23/09/2024,02:50:53,Leaf Moisture Sensor 9,3.37,64.7,22.6,-27,10.2,7
477,23/09/2024,02:30:53,Leaf Moisture Sensor 9,3.37,64.5,22.6,-28,10.5,7
478,23/09/2024,02:10:53,Leaf Moisture Sensor 9,3.37,64.2,22.9,-28,13.8,7
479,23/09/2024,01:50:54,Leaf Moisture Sensor 9,3.37,64.1,23.2,-28,14.2,7
480,23/09/2024,01:30:54,Leaf Moisture Sensor 9,3.37,64,23.2,-28,13.5,7
481,23/09/2024,01:10:54,Leaf Moisture Sensor 9,3.37,63.8,23.3,-45,14.2,7
482,23/09/2024,00:50:55,Leaf Moisture Sensor 9,3.37,63.4,23.6,-28,13.5,7
483,23/09/2024,00:30:55,Leaf Moisture Sensor 9,3.37,63.4,23.8,-45,13.8,7
484,23/09/2024,00:10:55,Leaf Moisture Sensor 9,3.37,63.4,23.9,-28,13.5,7
485,22/09/2024,23:50:55,Leaf Moisture Sensor 9,3.37,63.4,24,-28,10.2,7
486,22/09/2024,23:30:56,Leaf Moisture Sensor 9,3.37,62.8,24,-45,14,7
487,22/09/2024,23:10:56,Leaf Moisture Sensor 9,3.37,62.7,24,-28,13.8,7
488,22/09/2024,22:50:56,Leaf Moisture Sensor 9,3.37,62.1,23.9,-28,13.5,7
489,22/09/2024,22:30:57,Leaf Moisture Sensor 9,3.37,61.8,25.1,-45,13.2,7
490,22/09/2024,22:10:57,Leaf Moisture Sensor 9,3.37,62.1,25.4,-27,13.5,7
491,22/09/2024,21:50:57,Leaf Moisture Sensor 9,3.37,62.2,25.6,-44,14,7
492,22/09/2024,21:30:58,Leaf Moisture Sensor 9,3.37,62.2,25.6,-28,13.8,7
493,22/09/2024,21:10:58,Leaf Moisture Sensor 9,3.37,62.8,25.8,-28,10.5,7
494,22/09/2024,20:50:58,Leaf Moisture Sensor 9,3.37,62.7,25.8,-28,14.2,7
495,22/09/2024,20:30:59,Leaf Moisture Sensor 9,3.37,62.3,26.1,-28,13.8,7
496,22/09/2024,20:10:59,Leaf Moisture Sensor 9,3.37,62.9,26.2,-45,13.5,7
497,22/09/2024,19:50:59,Leaf Moisture Sensor 9,3.37,62.9,26.1,-45,13.8,7
498,22/09/2024,19:31:00,Leaf Moisture Sensor 9,3.37,62.9,26.1,-27,13,7
499,22/09/2024,19:11:00,Leaf Moisture Sensor 9,3.37,62.9,26.2,-28,14,7
500,22/09/2024,18:51:00,Leaf Moisture Sensor 9,3.37,62.8,26.3,-28,13.8,7
501,22/09/2024,18:31:01,Leaf Moisture Sensor 9,3.37,62.3,26.7,-27,13.8,7
502,22/09/2024,18:11:01,Leaf Moisture Sensor 9,3.37,61.8,27.2,-28,14,7
503,22/09/2024,17:51:01,Leaf Moisture Sensor 9,3.37,61.4,28.3,-28,14,7
504,22/09/2024,17:31:02,Leaf Moisture Sensor 9,3.37,60.6,29.9,-45,13.8,7
505,22/09/2024,17:11:02,Leaf Moisture Sensor 9,3.37,60.1,31.5,-45,13.5,7
506,22/09/2024,16:51:02,Leaf Moisture Sensor 9,3.37,59.5,32.5,-45,14.2,7
507,22/09/2024,16:31:02,Leaf Moisture Sensor 9,3.37,59,34.2,-45,13.8,7
508,22/09/2024,16:11:03,Leaf Moisture Sensor 9,3.37,59.1,34.9,-28,11.5,7
509,22/09/2024,15:51:03,Leaf Moisture Sensor 9,3.37,58.3,32.6,-28,13.2,7
510,22/09/2024,15:31:03,Leaf Moisture Sensor 9,3.37,57.9,36.1,-45,13.5,7
511,22/09/2024,15:11:04,Leaf Moisture Sensor 9,3.37,58,36.5,-29,13.2,7
512,22/09/2024,14:51:04,Leaf Moisture Sensor 9,3.37,57.8,33.1,-28,14.2,7
513,22/09/2024,14:31:04,Leaf Moisture Sensor 9,3.37,57.2,33.7,-45,14.2,7
514,22/09/2024,14:11:05,Leaf Moisture Sensor 9,3.37,58,37.7,-28,13.8,7
515,22/09/2024,13:51:05,Leaf Moisture Sensor 9,3.37,58.1,36.8,-45,13.8,7
516,22/09/2024,13:31:05,Leaf Moisture Sensor 9,3.37,58.7,37.5,-28,14,7
517,22/09/2024,13:11:06,Leaf Moisture Sensor 9,3.37,58.4,34.4,-28,10.5,7
518,22/09/2024,12:51:06,Leaf Moisture Sensor 9,3.37,58.3,33.2,-45,13.5,7
519,22/09/2024,12:31:06,Leaf Moisture Sensor 9,3.37,58.4,33.5,-28,14.2,7
520,22/09/2024,12:11:07,Leaf Moisture Sensor 9,3.37,58.4,34.3,-28,13.5,7
521,22/09/2024,11:51:07,Leaf Moisture Sensor 9,3.37,59.5,34.2,-46,13.5,7
522,22/09/2024,11:31:07,Leaf Moisture Sensor 9,3.37,59.9,32.5,-50,14,7
523,22/09/2024,11:11:08,Leaf Moisture Sensor 9,3.37,60.5,32.6,-31,14.2,7
524,22/09/2024,10:51:08,Leaf Moisture Sensor 9,3.37,60.1,30.1,-33,10.5,7
525,22/09/2024,10:31:08,Leaf Moisture Sensor 9,3.37,60.5,30.7,-31,14.2,7
526,22/09/2024,10:11:09,Leaf Moisture Sensor 9,3.37,61.4,32.2,-49,14,7
527,22/09/2024,09:51:09,Leaf Moisture Sensor 9,3.37,63.3,31.1,-30,13.5,7
528,22/09/2024,09:31:09,Leaf Moisture Sensor 9,3.37,64.9,27.5,-31,14,7
529,22/09/2024,09:11:09,Leaf Moisture Sensor 9,3.37,65.2,25.9,-50,14,7
530,22/09/2024,08:51:10,Leaf Moisture Sensor 9,3.37,66.4,26.3,-49,14,7
531,22/09/2024,08:31:10,Leaf Moisture Sensor 9,3.37,67,24.7,-28,13.8,7
532,22/09/2024,08:11:10,Leaf Moisture Sensor 9,3.37,67.6,23.4,-28,13.8,7
533,22/09/2024,07:51:11,Leaf Moisture Sensor 9,3.37,67.7,23.1,-28,12,7
534,22/09/2024,07:31:11,Leaf Moisture Sensor 9,3.37,68.2,22.7,-29,13.5,7
535,22/09/2024,07:11:11,Leaf Moisture Sensor 9,3.37,68.3,22.3,-29,13.5,7
536,22/09/2024,06:51:12,Leaf Moisture Sensor 9,3.37,68.7,22.3,-28,13.8,7
537,22/09/2024,06:31:12,Leaf Moisture Sensor 9,3.37,68.9,22.2,-46,5.5,7
538,22/09/2024,06:11:12,Leaf Moisture Sensor 9,3.37,68.9,22,-28,14,7
539,22/09/2024,05:51:13,Leaf Moisture Sensor 9,3.37,68.9,21.8,-45,13.2,7
540,22/09/2024,05:31:13,Leaf Moisture Sensor 9,3.37,69.4,21.9,-28,13.8,7
541,22/09/2024,05:11:13,Leaf Moisture Sensor 9,3.37,69.7,22,-28,13.8,7
542,22/09/2024,04:51:14,Leaf Moisture Sensor 9,3.37,69.7,22.1,-45,13.2,7
543,22/09/2024,04:31:14,Leaf Moisture Sensor 9,3.37,70.4,22,-28,13.8,7
544,22/09/2024,04:11:14,Leaf Moisture Sensor 9,3.37,70.4,21.9,-28,14.2,7
545,22/09/2024,03:51:15,Leaf Moisture Sensor 9,3.37,70.8,21.7,-45,14.5,7
546,22/09/2024,03:31:15,Leaf Moisture Sensor 9,3.37,71.2,21.9,-45,14,7
547,22/09/2024,03:11:15,Leaf Moisture Sensor 9,3.37,71.8,22,-45,13.8,7
548,22/09/2024,02:51:16,Leaf Moisture Sensor 9,3.37,72,22.1,-28,13.8,7
549,22/09/2024,02:31:16,Leaf Moisture Sensor 9,3.37,72.7,22.1,-28,10.8,7
550,22/09/2024,02:11:16,Leaf Moisture Sensor 9,3.37,72.8,22.1,-45,14.2,7
551,22/09/2024,01:51:16,Leaf Moisture Sensor 9,3.37,73.6,22.1,-29,13.8,7
552,22/09/2024,01:31:17,Leaf Moisture Sensor 9,3.37,74.4,21.9,-45,14,7
553,22/09/2024,01:11:17,Leaf Moisture Sensor 9,3.37,75.3,22,-46,13,7
554,22/09/2024,00:51:17,Leaf Moisture Sensor 9,3.37,77.9,22.5,-28,13.8,7
555,22/09/2024,00:31:18,Leaf Moisture Sensor 9,3.37,83.4,22.2,-45,13.5,7
556,22/09/2024,00:11:18,Leaf Moisture Sensor 9,3.37,91.6,22.2,-28,14,7
557,21/09/2024,23:51:18,Leaf Moisture Sensor 9,3.37,100,22.4,-28,11.8,7
